hour,wd,target,directional,body_atr,target_2h,prev_hour,prev_2h,prev_session,prev_day,prev_hour_body_atr,prev_hour_swept,open_vs_day_open,open_vs_midnight,open_vs_session_mid,agree_hour_session,prev_hour_closed_outside,pair
9,Wed,-1.0,True,1.0588235294117523,-1.0,1.0,1.0,1.0,-1.0,0.3760307861462464,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,False,0.3999999999999929,1.0,1.0,1.0,-1.0,-1.0,0.3775700934579363,-1,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,1.0,True,1.7747650593129507,-1.0,1.0,1.0,1.0,-1.0,1.1720844245878053,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Tue,1.0,False,0.7484662576686752,1.0,-1.0,-1.0,-1.0,1.0,0.314928425357863,0,1.0,1.0,1.0,-1.0,0,USDJPY
9,Tue,1.0,True,1.5220321410056454,1.0,-1.0,-1.0,1.0,1.0,1.161223431829956,0,1.0,1.0,1.0,0.0,0,USDJPY
3,Wed,1.0,True,1.1180832857958023,1.0,-1.0,-1.0,-1.0,-1.0,0.9583571021107062,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Wed,1.0,False,0.5223420647149433,1.0,-1.0,-1.0,1.0,-1.0,0.9337442218798054,0,1.0,1.0,1.0,0.0,0,USDJPY
3,Thu,-1.0,False,1.3335707925199491,-1.0,-1.0,-1.0,-1.0,1.0,2.4790739091718854,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Thu,-1.0,False,0.6810143934202165,-1.0,-1.0,-1.0,-1.0,1.0,0.6579849211788457,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Tue,1.0,True,0.5241675617616087,-1.0,1.0,1.0,-1.0,1.0,0.26208378088080436,1,1.0,1.0,1.0,0.0,0,USDJPY
9,Tue,1.0,False,0.07572235137830113,0.0,1.0,1.0,-1.0,1.0,1.8253072069079914,0,1.0,-1.0,-1.0,0.0,1,USDJPY
3,Wed,1.0,False,0.1304556354915736,1.0,-1.0,1.0,1.0,-1.0,0.22254196642682772,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Wed,1.0,False,0.08266860043512092,-1.0,-1.0,-1.0,-1.0,-1.0,1.9622915155909622,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Thu,-1.0,False,0.30777018476332557,-1.0,1.0,1.0,-1.0,-1.0,0.8949633004302316,0,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,-1.0,False,0.3188231762233432,-1.0,1.0,1.0,1.0,-1.0,0.39987991594117445,-1,1.0,-1.0,-1.0,1.0,0,USDJPY
3,Tue,1.0,True,1.3109614206980924,1.0,1.0,1.0,1.0,1.0,1.5490508266992837,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Tue,-1.0,True,0.6246324730480334,-1.0,-1.0,-1.0,1.0,1.0,0.0705651747794492,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Wed,1.0,False,0.062149331031508166,-1.0,-1.0,-1.0,-1.0,1.0,0.5282693137677703,1,1.0,-1.0,1.0,-1.0,0,USDJPY
9,Wed,-1.0,False,0.036816089994829444,1.0,-1.0,-1.0,-1.0,1.0,0.9122208965400116,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Thu,1.0,False,0.23209169054441772,-1.0,1.0,1.0,-1.0,-1.0,0.6962750716332532,0,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,1.0,False,0.24937965260537787,-1.0,-1.0,-1.0,-1.0,-1.0,2.0992555831266095,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Tue,1.0,True,0.351213282247822,1.0,1.0,1.0,1.0,0.0,0.2879948914431262,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Tue,1.0,False,0.09597615499241677,1.0,-1.0,-1.0,1.0,0.0,0.020566318927071708,1,-1.0,-1.0,1.0,0.0,0,USDJPY
3,Wed,-1.0,False,1.008066759388109,-1.0,1.0,1.0,1.0,1.0,0.8144645340750089,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Wed,1.0,False,0.19984387197508977,-1.0,-1.0,1.0,-1.0,1.0,0.09367681498820685,0,-1.0,1.0,1.0,-1.0,0,USDJPY
3,Thu,1.0,False,0.20721178263084625,-1.0,-1.0,-1.0,-1.0,-1.0,1.231081767394627,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Thu,-1.0,True,1.358702432938262,-1.0,1.0,1.0,-1.0,-1.0,0.7673112913287119,0,1.0,1.0,-1.0,0.0,0,USDJPY
3,Tue,1.0,False,0.04758757435558612,1.0,1.0,1.0,1.0,-1.0,0.09914077990748986,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Tue,-1.0,True,2.3509568602011237,-1.0,1.0,1.0,1.0,-1.0,0.14012325656828112,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,True,0.626051834399202,1.0,1.0,1.0,-1.0,1.0,1.3369235947493237,-1,-1.0,-1.0,-1.0,0.0,1,USDJPY
9,Wed,1.0,False,0.8025751072961903,1.0,1.0,1.0,1.0,1.0,0.3562231759656594,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Thu,1.0,True,0.7106459165404387,1.0,-1.0,-1.0,1.0,1.0,0.5090207960335965,0,-1.0,1.0,0.0,0.0,0,USDJPY
9,Thu,1.0,True,0.7902671250991815,1.0,1.0,1.0,1.0,1.0,1.0124305739222272,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Tue,-1.0,False,0.1307273309836296,-1.0,-1.0,1.0,-1.0,-1.0,0.01922460749768901,0,1.0,-1.0,-1.0,-1.0,0,USDJPY
9,Tue,1.0,True,0.5435271442338313,1.0,-1.0,-1.0,-1.0,-1.0,0.8866045615161952,0,1.0,-1.0,1.0,-1.0,0,USDJPY
3,Wed,1.0,False,0.19066937119685798,-1.0,-1.0,1.0,1.0,1.0,0.515212981744461,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Wed,1.0,True,0.6560962274465899,1.0,1.0,1.0,1.0,1.0,0.08747949699293668,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Thu,1.0,False,0.33573141486807534,1.0,-1.0,-1.0,-1.0,1.0,0.09112709832136978,0,1.0,-1.0,1.0,-1.0,0,USDJPY
9,Thu,-1.0,False,1.4076367389061104,-1.0,1.0,1.0,-1.0,1.0,3.550051599587229,0,-1.0,-1.0,-1.0,0.0,1,USDJPY
3,Tue,1.0,True,1.536361496822885,1.0,1.0,-1.0,1.0,1.0,0.3953871499177475,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Tue,1.0,False,0.6541822721598037,1.0,-1.0,1.0,1.0,1.0,0.2796504369537247,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Wed,1.0,False,0.02919708029199215,-1.0,1.0,1.0,1.0,1.0,0.6882168925964328,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Wed,1.0,True,1.8381437464628438,1.0,1.0,1.0,1.0,1.0,0.9100169779286699,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,False,0.52768338996596,1.0,1.0,-1.0,-1.0,1.0,0.19668199080550533,0,1.0,1.0,1.0,0.0,0,USDJPY
9,Thu,-1.0,True,1.0795521508543946,-1.0,1.0,1.0,1.0,1.0,1.560400707130335,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Tue,-1.0,True,0.8504504504504112,1.0,1.0,-1.0,-1.0,-1.0,1.6468468468468178,0,1.0,1.0,1.0,0.0,0,USDJPY
9,Tue,1.0,True,0.9339819318971554,1.0,1.0,1.0,1.0,-1.0,0.2101459346768197,0,1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,-1.0,True,0.9844836811129826,-1.0,-1.0,-1.0,-1.0,1.0,0.30390583199571397,1,1.0,1.0,1.0,-1.0,0,USDJPY
9,Wed,1.0,False,1.3236889692586393,1.0,-1.0,-1.0,-1.0,1.0,2.3088607594937525,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Thu,-1.0,False,0.0576276612773614,-1.0,-1.0,-1.0,1.0,-1.0,0.2074595805986976,1,-1.0,1.0,1.0,0.0,0,USDJPY
9,Thu,-1.0,False,0.2481240620309485,1.0,-1.0,-1.0,1.0,-1.0,1.488744372186146,0,1.0,1.0,1.0,0.0,-1,USDJPY
3,Tue,1.0,True,1.188582581117366,1.0,-1.0,-1.0,-1.0,-1.0,1.0246401561355456,1,1.0,1.0,1.0,-1.0,0,USDJPY
9,Tue,-1.0,True,1.8802366863904845,1.0,1.0,1.0,1.0,-1.0,0.4373964497041352,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,-1.0,True,0.933282500953156,1.0,-1.0,-1.0,1.0,1.0,1.0476553564620128,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Wed,-1.0,True,3.6913183279742436,-1.0,-1.0,-1.0,-1.0,1.0,1.2775991425509223,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Thu,-1.0,True,0.5315584117512313,-1.0,-1.0,-1.0,-1.0,-1.0,0.22859765893963002,0,1.0,-1.0,-1.0,-1.0,0,USDJPY
9,Thu,-1.0,True,0.7556742323097829,-1.0,-1.0,-1.0,1.0,-1.0,0.8170894526034972,1,1.0,1.0,1.0,0.0,0,USDJPY
3,Tue,1.0,True,0.8393309680687959,1.0,1.0,1.0,-1.0,1.0,0.42574759249869465,0,1.0,-1.0,1.0,0.0,0,USDJPY
9,Tue,-1.0,True,1.2860471136422171,-1.0,1.0,-1.0,1.0,1.0,0.16153248770374673,0,1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,True,1.4238253440911348,1.0,-1.0,-1.0,1.0,-1.0,1.1789273849074233,0,1.0,1.0,1.0,0.0,0,USDJPY
9,Wed,-1.0,True,2.1486123545210742,-1.0,-1.0,1.0,1.0,-1.0,0.13965980304377135,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Thu,1.0,False,0.12237093690249416,1.0,1.0,1.0,1.0,1.0,0.025493945187995463,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Thu,-1.0,True,0.6092820309401917,1.0,1.0,1.0,1.0,1.0,0.6426021420072535,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Tue,1.0,False,0.19286403085828943,-1.0,1.0,1.0,1.0,1.0,0.9026036644165139,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Tue,1.0,False,0.6658482690891103,1.0,1.0,1.0,-1.0,1.0,6.422784188558721,0,-1.0,-1.0,-1.0,0.0,1,USDJPY
3,Wed,1.0,True,0.4944206008583792,1.0,-1.0,-1.0,-1.0,1.0,0.17510729613744022,1,1.0,-1.0,1.0,-1.0,0,USDJPY
9,Wed,-1.0,False,0.21151198017081918,-1.0,1.0,1.0,1.0,1.0,0.7336821812172178,-1,1.0,-1.0,-1.0,1.0,1,USDJPY
3,Thu,-1.0,True,1.1743954480796335,-1.0,1.0,1.0,-1.0,-1.0,0.7578947368420338,1,1.0,-1.0,1.0,0.0,0,USDJPY
9,Thu,1.0,False,0.42889966811330693,1.0,-1.0,-1.0,-1.0,-1.0,1.427623181005886,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Tue,-1.0,False,0.503748125937035,-1.0,-1.0,-1.0,1.0,1.0,0.32383808095935207,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Tue,-1.0,True,1.5606661379855922,-1.0,-1.0,-1.0,-1.0,1.0,1.598731165741523,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Wed,1.0,False,0.2115869017633762,-1.0,1.0,1.0,1.0,-1.0,0.6423173803527074,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Wed,1.0,False,0.20512820512825297,1.0,1.0,1.0,-1.0,-1.0,0.4923076923077138,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Thu,1.0,False,0.2578124999999009,1.0,-1.0,-1.0,-1.0,1.0,0.7656249999998874,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Thu,-1.0,True,1.0050490050489362,-1.0,1.0,1.0,1.0,1.0,1.1404811404811097,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Tue,-1.0,True,1.7716821298912802,-1.0,-1.0,-1.0,-1.0,1.0,1.3069786204113611,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Tue,1.0,True,0.9027932960893862,1.0,1.0,-1.0,-1.0,1.0,0.4111731843574768,1,1.0,1.0,1.0,0.0,0,USDJPY
3,Wed,1.0,True,0.36874795684862044,1.0,1.0,1.0,1.0,-1.0,0.46289637136317136,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Wed,1.0,True,0.7151472153246132,1.0,-1.0,1.0,1.0,-1.0,0.22135509045769905,1,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Thu,-1.0,False,0.012611665790916628,1.0,-1.0,-1.0,-1.0,1.0,0.5612191276931017,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Thu,-1.0,True,1.3794295592047814,-1.0,-1.0,-1.0,1.0,1.0,1.5038893690580006,-1,1.0,1.0,1.0,0.0,0,USDJPY
3,Tue,1.0,False,0.23455497382192064,-1.0,-1.0,-1.0,1.0,1.0,0.5193717277485556,1,1.0,1.0,1.0,0.0,0,USDJPY
9,Tue,1.0,False,0.31543372136710696,-1.0,-1.0,-1.0,-1.0,1.0,2.7577919639505546,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Wed,1.0,True,1.317742755465207,1.0,-1.0,-1.0,-1.0,-1.0,1.8912048805287116,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Wed,1.0,False,0.062418725617539,-1.0,-1.0,-1.0,-1.0,-1.0,1.383615084525293,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Thu,-1.0,False,0.04165943412598152,1.0,-1.0,-1.0,-1.0,-1.0,1.0664815136260979,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Thu,1.0,True,1.490264865813051,1.0,-1.0,-1.0,-1.0,-1.0,0.26942641641813886,1,1.0,1.0,1.0,-1.0,0,USDJPY
3,Tue,-1.0,False,0.3072327714956352,-1.0,-1.0,1.0,1.0,1.0,0.6349477277577431,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Tue,1.0,False,0.706676669167337,1.0,1.0,1.0,-1.0,1.0,0.9542385596398568,0,-1.0,-1.0,-1.0,0.0,1,USDJPY
3,Wed,-1.0,False,0.3041584158415517,1.0,1.0,1.0,-1.0,1.0,0.7936633663366439,-1,-1.0,-1.0,-1.0,0.0,1,USDJPY
9,Wed,-1.0,False,0.2950354609928679,-1.0,-1.0,1.0,1.0,1.0,0.1758865248227302,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Thu,-1.0,False,0.12480499219975356,-1.0,-1.0,-1.0,1.0,1.0,0.20592823712958452,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,1.0,False,0.9676902536716425,1.0,1.0,1.0,-1.0,1.0,0.9356475300401625,0,-1.0,1.0,-1.0,0.0,0,USDJPY
3,Tue,-1.0,False,0.5236363636363817,-1.0,1.0,1.0,1.0,1.0,0.30545454545462486,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Tue,1.0,True,0.7374530556503072,1.0,1.0,-1.0,1.0,1.0,0.430180949129472,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,False,0.06428571428571768,-1.0,-1.0,-1.0,1.0,1.0,0.34821428571427876,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Wed,-1.0,False,0.1257931034481258,-1.0,1.0,1.0,1.0,1.0,0.3310344827587012,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,True,0.9210118740319487,1.0,0.0,1.0,1.0,1.0,0.0,-1,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,1.0,True,0.8749237339840544,1.0,1.0,1.0,1.0,1.0,0.19402074435630617,0,1.0,-1.0,-1.0,1.0,0,USDJPY
3,Tue,1.0,False,0.07105847520338811,-1.0,-1.0,-1.0,-1.0,1.0,0.5329385640266731,0,1.0,1.0,1.0,-1.0,0,USDJPY
9,Tue,-1.0,True,0.46863315330282956,-1.0,1.0,1.0,1.0,1.0,0.6381387619442485,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Wed,1.0,False,0.09882800126706241,1.0,-1.0,1.0,1.0,1.0,0.44092492872973804,0,-1.0,1.0,1.0,0.0,0,USDJPY
9,Wed,1.0,True,0.43449261553116686,-1.0,1.0,1.0,-1.0,1.0,0.10290614578371025,0,1.0,1.0,1.0,0.0,0,USDJPY
3,Thu,1.0,True,0.6050420168067558,1.0,-1.0,-1.0,1.0,-1.0,0.05672268907572293,0,-1.0,1.0,1.0,0.0,0,USDJPY
9,Thu,1.0,False,0.4491525423728593,-1.0,-1.0,-1.0,1.0,-1.0,1.3389830508473508,1,1.0,1.0,1.0,0.0,-1,USDJPY
3,Tue,-1.0,True,0.6654545454543158,-1.0,-1.0,-1.0,1.0,0.0,0.25090909090905006,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Tue,1.0,False,0.3430012610342534,-1.0,-1.0,-1.0,-1.0,0.0,0.41361916771749785,0,-1.0,1.0,1.0,-1.0,0,USDJPY
3,Wed,1.0,True,0.8915662650603678,1.0,1.0,1.0,1.0,-1.0,0.036144578313082314,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Wed,1.0,False,0.9669421487603495,1.0,1.0,1.0,1.0,-1.0,0.7685950413220941,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,False,0.5054848617814904,1.0,-1.0,-1.0,1.0,1.0,0.5792014041246744,0,1.0,1.0,-1.0,0.0,0,USDJPY
9,Thu,-1.0,True,1.2433609055289347,-1.0,1.0,-1.0,1.0,1.0,0.4492816717455199,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Tue,1.0,False,0.2789223454832585,1.0,0.0,1.0,1.0,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Tue,-1.0,True,0.7314766158696236,-1.0,1.0,-1.0,-1.0,1.0,0.4161849710984814,0,1.0,1.0,1.0,0.0,0,USDJPY
3,Wed,-1.0,True,0.39452054794521674,1.0,1.0,1.0,1.0,-1.0,0.36821917808207766,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Wed,1.0,True,7.907934585099643,1.0,1.0,-1.0,1.0,-1.0,0.14536644457931552,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,True,1.1596513075965764,1.0,1.0,1.0,-1.0,1.0,0.45429638854290993,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,-1.0,True,1.249089740843966,1.0,1.0,-1.0,1.0,1.0,0.07710430499029071,0,-1.0,-1.0,0.0,1.0,0,USDJPY
3,Tue,1.0,True,1.0028025477708082,1.0,1.0,-1.0,1.0,1.0,0.44636942675164337,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Tue,1.0,False,0.15430267062320704,-1.0,1.0,1.0,1.0,1.0,0.14243323442137,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Wed,-1.0,True,0.9208785392959955,-1.0,-1.0,-1.0,-1.0,1.0,0.19052659433695313,0,1.0,1.0,1.0,-1.0,0,USDJPY
9,Wed,-1.0,False,0.0197585071349239,1.0,1.0,1.0,-1.0,1.0,0.0197585071349239,0,0.0,1.0,-1.0,0.0,0,USDJPY
3,Thu,-1.0,False,0.08934707903783687,-1.0,-1.0,1.0,-1.0,-1.0,0.054982817869483155,0,1.0,-1.0,-1.0,-1.0,0,USDJPY
9,Thu,-1.0,False,0.006730229949555353,1.0,-1.0,-1.0,1.0,-1.0,0.5249579360628308,-1,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Tue,-1.0,False,0.13170731707296657,1.0,1.0,1.0,-1.0,1.0,0.45365853658544825,0,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Tue,1.0,False,0.1227621483377398,-1.0,1.0,-1.0,1.0,1.0,0.015345268541835854,0,1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,True,0.6573762614126378,1.0,1.0,1.0,1.0,-1.0,0.39211917347419356,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Wed,1.0,False,0.2550831792978675,1.0,-1.0,-1.0,1.0,-1.0,0.044362292051967504,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Thu,1.0,False,0.023707606190207946,-1.0,1.0,1.0,1.0,1.0,0.5610800131708751,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Thu,1.0,False,0.9479768786126591,1.0,1.0,-1.0,-1.0,1.0,0.1001926782274023,1,-1.0,-1.0,1.0,0.0,0,USDJPY
3,Tue,-1.0,False,0.003831111820594583,1.0,1.0,1.0,1.0,-1.0,0.13792002554075167,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Tue,1.0,True,1.4983042331365914,1.0,1.0,1.0,1.0,-1.0,0.10852907926140404,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,False,0.3020979020979161,-1.0,1.0,1.0,1.0,1.0,0.3412587412587836,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Wed,-1.0,True,0.5945657964836883,-1.0,-1.0,-1.0,1.0,1.0,0.22376132125730597,0,-1.0,1.0,1.0,0.0,0,USDJPY
3,Thu,-1.0,False,0.49443207126951655,-1.0,-1.0,-1.0,1.0,-1.0,0.25007954183900827,0,1.0,1.0,-1.0,0.0,0,USDJPY
9,Thu,-1.0,False,0.36664120547184154,-1.0,-1.0,-1.0,-1.0,-1.0,0.5832928268870142,1,1.0,1.0,1.0,-1.0,-1,USDJPY
3,Tue,-1.0,True,0.9430353430353019,-1.0,1.0,-1.0,1.0,1.0,0.3343035343035685,0,-1.0,1.0,-1.0,1.0,0,USDJPY
9,Tue,-1.0,False,0.50867896948663,-1.0,1.0,-1.0,1.0,1.0,0.21487301297280384,0,-1.0,1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,True,0.46438443546675645,1.0,-1.0,1.0,1.0,1.0,0.005103125664493759,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
9,Wed,1.0,True,0.6935405536668138,1.0,1.0,1.0,1.0,1.0,0.6585721223896597,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,True,0.7895529884480289,1.0,1.0,1.0,1.0,1.0,0.30738322451022676,0,1.0,-1.0,-1.0,1.0,0,USDJPY
9,Thu,-1.0,False,1.1607584501237727,-1.0,-1.0,-1.0,1.0,1.0,0.25721352019796134,0,-1.0,-1.0,-1.0,0.0,0,USDJPY
3,Tue,1.0,False,0.3256185155625638,1.0,1.0,1.0,1.0,1.0,0.057462090981644925,0,-1.0,1.0,-1.0,1.0,0,USDJPY
9,Tue,1.0,False,1.204597701149421,-1.0,1.0,1.0,1.0,1.0,0.21149425287352658,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Wed,1.0,False,0.1421003427859553,-1.0,-1.0,-1.0,-1.0,1.0,0.9199127454034802,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Wed,-1.0,True,3.1746332229058076,1.0,-1.0,-1.0,-1.0,1.0,0.3464268812115877,1,1.0,1.0,1.0,-1.0,0,USDJPY
3,Thu,1.0,True,0.48531784446593085,1.0,1.0,1.0,-1.0,-1.0,0.6247176508551686,0,1.0,-1.0,1.0,0.0,0,USDJPY
9,Thu,1.0,True,1.1323481116584169,1.0,1.0,1.0,1.0,-1.0,0.5385878489327116,-1,1.0,-1.0,-1.0,1.0,1,USDJPY
3,Tue,-1.0,False,1.017612524461803,-1.0,-1.0,-1.0,1.0,1.0,0.5479452054793982,0,-1.0,1.0,-1.0,0.0,0,USDJPY
9,Tue,1.0,False,0.10389610389620531,-1.0,1.0,1.0,-1.0,1.0,0.05541125541112576,0,1.0,1.0,1.0,0.0,0,USDJPY
3,Wed,1.0,False,0.5135427952329854,1.0,-1.0,-1.0,1.0,-1.0,0.3575297941495561,0,-1.0,1.0,-1.0,0.0,0,USDJPY
9,Wed,-1.0,False,0.2938190504628053,-1.0,1.0,1.0,1.0,-1.0,1.1466109286354025,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
3,Thu,-1.0,False,0.6189345096708034,1.0,1.0,-1.0,1.0,1.0,0.040719375636203564,0,-1.0,1.0,1.0,1.0,0,USDJPY
9,Thu,1.0,True,1.3139841688654301,1.0,-1.0,-1.0,-1.0,1.0,0.9736147757255329,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Tue,1.0,False,0.4600000000001949,1.0,1.0,1.0,-1.0,-1.0,1.4699999999998754,0,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Tue,-1.0,True,1.1698113207546408,1.0,-1.0,-1.0,1.0,-1.0,0.5943396226413821,0,1.0,-1.0,1.0,0.0,0,USDJPY
3,Wed,-1.0,False,1.1260997067449552,-1.0,-1.0,-1.0,1.0,1.0,0.2727272727270653,0,-1.0,1.0,1.0,0.0,0,USDJPY
9,Wed,-1.0,True,0.5729657027571984,1.0,1.0,1.0,-1.0,1.0,0.2985877605918376,-1,-1.0,1.0,-1.0,0.0,0,USDJPY
3,Thu,-1.0,True,1.4785774292914964,1.0,-1.0,-1.0,-1.0,1.0,1.525623074768796,1,1.0,1.0,1.0,-1.0,-1,USDJPY
9,Thu,-1.0,False,0.465183058147975,-1.0,-1.0,-1.0,-1.0,1.0,1.1198851399855876,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Tue,-1.0,True,1.2266443234185156,-1.0,-1.0,-1.0,1.0,-1.0,0.5178047758693353,0,1.0,1.0,1.0,0.0,0,USDJPY
9,Tue,1.0,True,1.0074367873079513,-1.0,-1.0,-1.0,-1.0,-1.0,0.26177491323748936,0,1.0,1.0,1.0,-1.0,0,USDJPY
3,Wed,1.0,True,0.8943661971830692,1.0,1.0,1.0,1.0,-1.0,0.20774647887323142,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Wed,-1.0,False,0.20855341625496665,-1.0,1.0,1.0,1.0,-1.0,0.31078548304660786,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,False,0.6131673763511482,1.0,1.0,1.0,-1.0,1.0,0.6996396986570421,0,1.0,-1.0,-1.0,0.0,0,USDJPY
9,Thu,1.0,False,0.348780881640576,-1.0,1.0,1.0,1.0,1.0,0.5968028419182823,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Tue,-1.0,False,0.030769230769158735,1.0,1.0,1.0,1.0,1.0,0.11538461538472786,0,-1.0,1.0,-1.0,1.0,0,USDJPY
9,Tue,-1.0,True,1.6924110141032551,1.0,1.0,-1.0,-1.0,1.0,0.04029550033575907,1,-1.0,1.0,1.0,0.0,0,USDJPY
3,Wed,1.0,False,0.2826696578799903,1.0,1.0,1.0,1.0,1.0,0.013460459899110919,-1,-1.0,-1.0,-1.0,1.0,0,USDJPY
9,Wed,-1.0,True,8.83893249607536,-1.0,1.0,1.0,1.0,1.0,0.052747252747290405,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Thu,1.0,False,0.2843317203403851,1.0,1.0,1.0,1.0,-1.0,0.14416819622893728,-1,-1.0,-1.0,-1.0,1.0,1,USDJPY
9,Thu,-1.0,False,0.7107750472589267,-1.0,1.0,1.0,1.0,-1.0,0.13232514177692328,0,-1.0,-1.0,-1.0,1.0,0,USDJPY
3,Tue,1.0,True,0.9394221808015367,1.0,1.0,1.0,-1.0,1.0,0.9095992544269553,-1,-1.0,-1.0,-1.0,0.0,1,USDJPY
